Timestamp=2025-07-19 23:20:52; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.218.154.32; ExternalIP=89.148.67.74; Action=Blocked; Domain=portal.zntkbgsubt.dev; QType=AAAA; RCode=NOERROR
Timestamp=2025-08-10 09:51:49; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.163.204.163; ExternalIP=42.23.128.97; Action=Allowed; Domain=api.loqepmyr.biz; QType=SRV; RCode=REFUSED
Timestamp=2025-08-10 10:07:46; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.253.190.75; ExternalIP=188.239.126.191; Action=Blocked; Domain=status.jtkmnczebh.io; QType=NS; RCode=REFUSED
Timestamp=2025-08-10 10:10:54; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.45.103.213; ExternalIP=69.141.247.159; Action=Allowed; Domain=assets.ubraw.org; QType=SRV; RCode=REFUSED
Timestamp=2025-08-10 10:15:04; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.233.149.203; ExternalIP=69.4.100.173; Action=Allowed; Domain=www.afavk.io; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 10:25:03; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.0.247.198; ExternalIP=40.102.191.76; Action=Blocked; Domain=api.pjphy.xyz; QType=A; RCode=SERVFAIL
Timestamp=2025-08-10 10:36:54; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.94.65.87; ExternalIP=185.221.253.173; Action=Allowed; Domain=vpn.zyhckn.dev; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-08-10 10:41:00; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.122.167.202; ExternalIP=101.243.97.117; Action=Allowed; Domain=www.lzjkrxkldq.org; QType=CAA; RCode=SERVFAIL
Timestamp=2025-08-10 10:43:34; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.33.158.171; ExternalIP=108.160.142.225; Action=Allowed; Domain=auth.zsldzp.co; QType=CAA; RCode=SERVFAIL
Timestamp=2025-08-10 10:49:15; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.215.183.148; ExternalIP=79.169.43.243; Action=Allowed; Domain=auth.nbrwchir.dev; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-08-10 10:49:36; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.71.140.182; ExternalIP=57.171.212.15; Action=Blocked; Domain=status.ebxupi.info; QType=PTR; RCode=FORMERR
Timestamp=2025-08-10 10:51:27; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.137.109.15; ExternalIP=127.99.152.103; Action=Allowed; Domain=assets.tozmab.dev; QType=CAA; RCode=FORMERR
Timestamp=2025-08-10 10:54:11; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.7.132.103; ExternalIP=73.70.170.123; Action=Blocked; Domain=mail.bpwxlgo.net; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-10 10:56:02; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.209.243.164; ExternalIP=155.47.201.127; Action=Blocked; Domain=secure.wvmolrp.io; QType=SOA; RCode=REFUSED
Timestamp=2025-08-10 10:57:14; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.195.204.171; ExternalIP=165.128.171.90; Action=Allowed; Domain=vpn.wzygo.dev; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 11:05:15; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.13.186.131; ExternalIP=190.39.53.73; Action=Blocked; Domain=updates.kztyflhak.io; QType=CAA; RCode=NOERROR
Timestamp=2025-08-10 11:27:51; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.131.147.99; ExternalIP=102.23.151.166; Action=Blocked; Domain=api.htdhg.net; QType=A; RCode=REFUSED
Timestamp=2025-08-10 11:28:23; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.45.158.118; ExternalIP=119.110.62.232; Action=Blocked; Domain=cdn.gafgr.co; QType=A; RCode=SERVFAIL
Timestamp=2025-08-10 11:39:24; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.36.176.112; ExternalIP=115.240.243.29; Action=Blocked; Domain=cdn.hqjgzllnlb.co; QType=SOA; RCode=REFUSED
Timestamp=2025-08-10 11:42:32; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.185.65.154; ExternalIP=210.208.83.11; Action=Blocked; Domain=cdn.nqwtf.net; QType=A; RCode=NOERROR
Timestamp=2025-08-10 11:57:36; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.186.204.54; ExternalIP=181.210.72.173; Action=Allowed; Domain=vpn.xhvstv.com; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-10 12:19:15; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.38.141.189; ExternalIP=16.57.99.195; Action=Blocked; Domain=login.wexoupma.net; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-10 12:23:06; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.157.170.3; ExternalIP=111.197.225.130; Action=Blocked; Domain=auth.rgdljjjl.biz; QType=SOA; RCode=NOERROR
Timestamp=2025-08-10 12:36:41; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.194.82.76; ExternalIP=203.32.241.184; Action=Allowed; Domain=login.pawhrymy.net; QType=CAA; RCode=FORMERR
Timestamp=2025-08-10 12:41:40; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.66.65.99; ExternalIP=129.93.227.14; Action=Blocked; Domain=vpn.hxiaqahcip.net; QType=SOA; RCode=NOERROR
Timestamp=2025-08-10 12:54:21; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.159.123.128; ExternalIP=95.3.126.209; Action=Blocked; Domain=api.kiflkanort.info; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-08-10 12:56:13; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.84.239.190; ExternalIP=108.129.231.122; Action=Allowed; Domain=repo.cbfln.biz; QType=SOA; RCode=SERVFAIL
Timestamp=2025-08-10 12:56:25; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.61.31.53; ExternalIP=58.37.131.174; Action=Allowed; Domain=secure.seqyavauvw.xyz; QType=SOA; RCode=REFUSED
Timestamp=2025-08-10 12:57:49; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.151.67.111; ExternalIP=158.67.14.218; Action=Blocked; Domain=api.rzvdpy.xyz; QType=MX; RCode=NXDOMAIN
Timestamp=2025-08-10 12:57:51; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.244.125.244; ExternalIP=34.5.113.167; Action=Blocked; Domain=cdn.uvlrqjstuf.net; QType=AAAA; RCode=NXDOMAIN
Timestamp=2025-08-10 13:00:26; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.110.254.239; ExternalIP=8.66.148.151; Action=Allowed; Domain=vpn.gwtbi.co; QType=AAAA; RCode=FORMERR
Timestamp=2025-08-10 13:02:40; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.127.76.132; ExternalIP=54.31.0.15; Action=Allowed; Domain=repo.tckpjbif.xyz; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-08-10 13:06:06; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.152.80.247; ExternalIP=89.19.147.161; Action=Blocked; Domain=auth.sokiroz.org; QType=NS; RCode=NXDOMAIN
Timestamp=2025-08-10 13:11:14; Identity=diana@example.com; Device=WIN11-LAPTOP01; InternalIP=10.242.240.34; ExternalIP=96.87.140.216; Action=Allowed; Domain=mail.xceth.com; QType=A; RCode=NOERROR
Timestamp=2025-08-10 13:12:35; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.45.164.71; ExternalIP=34.137.100.80; Action=Blocked; Domain=portal.eolfk.info; QType=SRV; RCode=NOERROR
Timestamp=2025-08-10 13:15:58; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.184.212.157; ExternalIP=44.140.101.49; Action=Blocked; Domain=secure.yaorjc.xyz; QType=MX; RCode=FORMERR
Timestamp=2025-08-10 13:27:55; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.41.218.197; ExternalIP=187.255.225.169; Action=Blocked; Domain=vpn.llsrdexl.net; QType=TXT; RCode=REFUSED
Timestamp=2025-08-10 13:29:21; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.43.102.87; ExternalIP=49.39.149.124; Action=Allowed; Domain=secure.qamkou.io; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 13:31:42; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.182.50.147; ExternalIP=60.48.227.204; Action=Blocked; Domain=assets.yoktbnnfy.xyz; QType=A; RCode=NXDOMAIN
Timestamp=2025-08-10 13:35:07; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.142.233.81; ExternalIP=90.1.35.232; Action=Blocked; Domain=portal.nagdm.co; QType=SOA; RCode=REFUSED
Timestamp=2025-08-10 13:39:25; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.70.158.83; ExternalIP=177.3.121.120; Action=Allowed; Domain=status.qmfzekeltu.biz; QType=MX; RCode=REFUSED
Timestamp=2025-08-10 13:41:06; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.231.64.170; ExternalIP=121.75.60.197; Action=Allowed; Domain=portal.nkjpsmn.biz; QType=SRV; RCode=FORMERR
Timestamp=2025-08-10 13:42:33; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.95.3.152; ExternalIP=198.59.88.20; Action=Allowed; Domain=assets.zqltm.org; QType=PTR; RCode=NOERROR
Timestamp=2025-08-10 14:06:34; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.255.175.250; ExternalIP=94.13.10.67; Action=Allowed; Domain=vpn.vjazvhydr.xyz; QType=NS; RCode=NXDOMAIN
Timestamp=2025-08-10 14:14:35; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.83.186.108; ExternalIP=151.75.0.103; Action=Allowed; Domain=www.ripbgnasg.com; QType=SOA; RCode=SERVFAIL
Timestamp=2025-08-10 14:16:01; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.35.128.147; ExternalIP=65.191.52.145; Action=Blocked; Domain=repo.umiiia.info; QType=NS; RCode=FORMERR
Timestamp=2025-08-10 14:28:07; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.147.115.8; ExternalIP=32.150.237.217; Action=Blocked; Domain=status.skmzpet.io; QType=A; RCode=REFUSED
Timestamp=2025-08-10 14:31:12; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.103.241.69; ExternalIP=106.71.13.97; Action=Allowed; Domain=portal.zbolrifnox.net; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 14:42:50; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.147.165.133; ExternalIP=125.5.127.0; Action=Blocked; Domain=repo.tgmml.dev; QType=MX; RCode=FORMERR
Timestamp=2025-08-10 14:50:34; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.134.213.225; ExternalIP=222.107.91.17; Action=Blocked; Domain=assets.sdajw.xyz; QType=CAA; RCode=REFUSED
Timestamp=2025-08-10 14:52:27; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.245.70.31; ExternalIP=205.212.119.53; Action=Blocked; Domain=repo.oidpncazly.xyz; QType=SRV; RCode=FORMERR
Timestamp=2025-08-10 14:53:27; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.152.16.254; ExternalIP=128.174.158.234; Action=Blocked; Domain=updates.pglgw.biz; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-08-10 14:54:16; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.60.129.216; ExternalIP=117.136.203.230; Action=Blocked; Domain=api.apiop.info; QType=PTR; RCode=NXDOMAIN
Timestamp=2025-08-10 14:55:22; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.157.194.135; ExternalIP=173.98.221.160; Action=Allowed; Domain=status.xiifaewcwz.com; QType=CAA; RCode=FORMERR
Timestamp=2025-08-10 14:59:13; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.74.110.236; ExternalIP=183.199.205.45; Action=Blocked; Domain=assets.njhxza.io; QType=SOA; RCode=SERVFAIL
Timestamp=2025-08-10 15:00:35; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.118.248.238; ExternalIP=209.49.60.242; Action=Allowed; Domain=vpn.fwwkjgqjgv.dev; QType=PTR; RCode=NXDOMAIN
Timestamp=2025-08-10 15:05:10; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.1.205.177; ExternalIP=51.163.130.124; Action=Allowed; Domain=updates.kwpcsrxrbk.co; QType=MX; RCode=NOERROR
Timestamp=2025-08-10 15:09:41; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.76.51.73; ExternalIP=196.254.195.215; Action=Allowed; Domain=api.atyqsdgii.co; QType=CAA; RCode=FORMERR
Timestamp=2025-08-10 15:31:13; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.42.67.100; ExternalIP=128.150.92.241; Action=Allowed; Domain=vpn.cftuins.biz; QType=CAA; RCode=FORMERR
Timestamp=2025-08-10 15:32:03; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.78.107.71; ExternalIP=122.149.125.172; Action=Blocked; Domain=mail.uwynctojvw.org; QType=NS; RCode=REFUSED
Timestamp=2025-08-10 15:44:44; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.151.41.149; ExternalIP=59.146.79.100; Action=Allowed; Domain=api.hrmhglevqc.net; QType=TXT; RCode=SERVFAIL
Timestamp=2025-08-10 15:47:06; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.125.126.30; ExternalIP=178.22.99.240; Action=Allowed; Domain=assets.iwznfldgjz.org; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-10 15:49:54; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.149.55.190; ExternalIP=59.52.219.52; Action=Blocked; Domain=mail.zjonyie.net; QType=SRV; RCode=REFUSED
Timestamp=2025-08-10 15:55:58; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.171.188.89; ExternalIP=29.60.10.116; Action=Blocked; Domain=auth.yzocfewpiv.net; QType=CAA; RCode=NOERROR
Timestamp=2025-08-10 16:08:38; Identity=charlie@corp.local; Device=MACBOOK-PRO; InternalIP=10.110.121.200; ExternalIP=48.66.127.247; Action=Allowed; Domain=updates.phjuhk.com; QType=TXT; RCode=NOERROR
Timestamp=2025-08-10 16:08:41; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.87.214.213; ExternalIP=73.153.212.105; Action=Blocked; Domain=secure.dwiuugegi.org; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 16:19:44; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.30.209.214; ExternalIP=154.132.133.158; Action=Allowed; Domain=api.vzkqbpc.xyz; QType=CAA; RCode=REFUSED
Timestamp=2025-08-10 16:26:14; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.30.51.122; ExternalIP=93.77.65.240; Action=Blocked; Domain=updates.qnbpqyehqs.biz; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-10 16:37:52; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.35.3.130; ExternalIP=105.95.167.73; Action=Blocked; Domain=secure.fszuscxba.info; QType=MX; RCode=SERVFAIL
Timestamp=2025-08-10 16:40:58; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.236.114.25; ExternalIP=148.42.44.198; Action=Blocked; Domain=api.xkzmkejgo.io; QType=CAA; RCode=REFUSED
Timestamp=2025-08-10 16:41:36; Identity=diana@corp.local; Device=LINUX-WS01; InternalIP=10.126.104.190; ExternalIP=53.72.142.80; Action=Allowed; Domain=assets.aacopghhv.info; QType=NS; RCode=SERVFAIL
Timestamp=2025-08-10 16:58:53; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.46.70.106; ExternalIP=81.155.230.157; Action=Blocked; Domain=mail.pmypbj.dev; QType=CAA; RCode=NOERROR
Timestamp=2025-08-10 17:08:17; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.221.236.140; ExternalIP=26.200.113.36; Action=Blocked; Domain=api.jrzdgil.io; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-08-10 17:12:50; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.160.7.190; ExternalIP=185.191.10.37; Action=Allowed; Domain=assets.zpuclavdab.dev; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-08-10 17:23:02; Identity=alice@corp.local; Device=LINUX-WS01; InternalIP=10.67.35.111; ExternalIP=153.14.132.248; Action=Blocked; Domain=login.ffqejcrjqj.com; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 17:27:59; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.248.18.215; ExternalIP=219.19.187.5; Action=Blocked; Domain=secure.erqqlwzr.io; QType=MX; RCode=SERVFAIL
Timestamp=2025-08-10 17:35:33; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.238.185.240; ExternalIP=84.157.125.126; Action=Allowed; Domain=mail.lvzhtxyy.dev; QType=MX; RCode=FORMERR
Timestamp=2025-08-10 17:39:26; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.223.231.120; ExternalIP=123.137.206.187; Action=Allowed; Domain=portal.ofuwsjs.org; QType=AAAA; RCode=SERVFAIL
Timestamp=2025-08-10 17:39:53; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.107.124.199; ExternalIP=179.73.175.160; Action=Allowed; Domain=assets.tkancygpgm.co; QType=SRV; RCode=SERVFAIL
Timestamp=2025-08-10 17:41:41; Identity=charlie@example.com; Device=LINUX-WS01; InternalIP=10.10.216.151; ExternalIP=15.248.251.210; Action=Allowed; Domain=mail.trsnqgbuo.com; QType=SRV; RCode=NXDOMAIN
Timestamp=2025-08-10 17:49:25; Identity=charlie@example.com; Device=WIN11-LAPTOP01; InternalIP=10.174.176.196; ExternalIP=129.82.96.102; Action=Blocked; Domain=repo.enqktun.dev; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-08-10 18:02:49; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.19.45.106; ExternalIP=193.79.16.222; Action=Allowed; Domain=secure.dbzkh.com; QType=TXT; RCode=NOERROR
Timestamp=2025-08-10 18:05:17; Identity=charlie@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.141.70.185; ExternalIP=12.128.245.80; Action=Allowed; Domain=auth.lonzli.info; QType=SRV; RCode=REFUSED
Timestamp=2025-08-10 18:12:14; Identity=alice@corp.local; Device=MACBOOK-PRO; InternalIP=10.237.207.33; ExternalIP=141.124.137.91; Action=Blocked; Domain=vpn.xapperg.info; QType=CAA; RCode=FORMERR
Timestamp=2025-08-10 18:24:40; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.255.169.170; ExternalIP=212.91.211.47; Action=Allowed; Domain=secure.nroadhk.org; QType=NS; RCode=REFUSED
Timestamp=2025-08-10 18:24:53; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.83.122.118; ExternalIP=184.0.21.224; Action=Blocked; Domain=secure.mxdhtfjruc.io; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-08-10 18:42:51; Identity=bob@example.com; Device=MACBOOK-PRO; InternalIP=10.9.59.4; ExternalIP=64.43.145.96; Action=Blocked; Domain=vpn.yksgdykk.biz; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-10 18:44:36; Identity=diana@example.com; Device=MACBOOK-PRO; InternalIP=10.154.13.32; ExternalIP=170.95.53.146; Action=Blocked; Domain=status.uwhpfw.org; QType=TXT; RCode=REFUSED
Timestamp=2025-08-10 18:48:08; Identity=diana@example.com; Device=LINUX-WS01; InternalIP=10.68.27.108; ExternalIP=15.53.189.207; Action=Allowed; Domain=api.ldlfhdkue.xyz; QType=AAAA; RCode=NOERROR
Timestamp=2025-08-10 18:56:20; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.74.111.30; ExternalIP=130.187.68.148; Action=Blocked; Domain=cdn.xhplueo.com; QType=MX; RCode=REFUSED
Timestamp=2025-08-10 19:19:31; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.8.118.58; ExternalIP=191.106.141.180; Action=Allowed; Domain=login.xjfajinvaz.co; QType=AAAA; RCode=REFUSED
Timestamp=2025-08-10 19:43:08; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.112.197.250; ExternalIP=56.192.132.4; Action=Blocked; Domain=login.ewrupqb.io; QType=TXT; RCode=NXDOMAIN
Timestamp=2025-08-10 19:49:04; Identity=diana@corp.local; Device=MACBOOK-PRO; InternalIP=10.6.134.190; ExternalIP=165.124.215.216; Action=Allowed; Domain=repo.gpmld.dev; QType=PTR; RCode=FORMERR
Timestamp=2025-08-10 19:57:04; Identity=charlie@example.com; Device=MACBOOK-PRO; InternalIP=10.114.146.124; ExternalIP=28.183.84.227; Action=Blocked; Domain=portal.oogfc.info; QType=PTR; RCode=SERVFAIL
Timestamp=2025-08-10 19:57:10; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.166.45.66; ExternalIP=218.216.94.18; Action=Blocked; Domain=secure.nvasgxx.io; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-08-10 19:58:58; Identity=bob@corp.local; Device=LINUX-WS01; InternalIP=10.161.188.126; ExternalIP=159.192.112.219; Action=Allowed; Domain=auth.kgrdnbtdh.com; QType=SOA; RCode=NOERROR
Timestamp=2025-08-10 20:01:23; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.250.185.196; ExternalIP=133.104.19.243; Action=Allowed; Domain=status.zciqyee.co; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 20:19:16; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.94.88.78; ExternalIP=123.55.96.45; Action=Blocked; Domain=cdn.oxepkb.com; QType=PTR; RCode=SERVFAIL
Timestamp=2025-08-10 20:30:48; Identity=bob@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.120.41.92; ExternalIP=100.190.226.39; Action=Allowed; Domain=api.knnuxjqj.biz; QType=SOA; RCode=FORMERR
Timestamp=2025-08-10 20:36:39; Identity=bob@example.com; Device=LINUX-WS01; InternalIP=10.76.193.26; ExternalIP=134.86.201.67; Action=Blocked; Domain=repo.uvnbpq.co; QType=A; RCode=NXDOMAIN
Timestamp=2025-08-10 20:40:23; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.253.180.129; ExternalIP=211.115.87.2; Action=Allowed; Domain=cdn.eerldxoa.org; QType=MX; RCode=REFUSED
Timestamp=2025-08-10 20:45:56; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.49.191.181; ExternalIP=131.42.254.29; Action=Allowed; Domain=repo.bpsoduojid.net; QType=AAAA; RCode=FORMERR
Timestamp=2025-08-10 20:52:06; Identity=alice@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.72.148.16; ExternalIP=189.201.181.12; Action=Blocked; Domain=assets.norkoci.co; QType=SOA; RCode=NXDOMAIN
Timestamp=2025-08-10 21:00:09; Identity=bob@corp.local; Device=MACBOOK-PRO; InternalIP=10.231.243.169; ExternalIP=37.32.248.163; Action=Allowed; Domain=cdn.ibrmnwz.co; QType=CAA; RCode=SERVFAIL
Timestamp=2025-08-10 21:04:59; Identity=alice@example.com; Device=MACBOOK-PRO; InternalIP=10.178.108.247; ExternalIP=64.63.211.15; Action=Allowed; Domain=login.kyqvdipn.biz; QType=NS; RCode=NOERROR
Timestamp=2025-08-10 21:24:22; Identity=alice@example.com; Device=WIN11-LAPTOP01; InternalIP=10.244.164.190; ExternalIP=153.21.54.193; Action=Blocked; Domain=repo.xgaddzl.com; QType=SRV; RCode=REFUSED
Timestamp=2025-08-10 21:28:27; Identity=diana@corp.local; Device=WIN11-LAPTOP01; InternalIP=10.234.68.169; ExternalIP=90.130.129.187; Action=Blocked; Domain=assets.xsbhxhwra.xyz; QType=A; RCode=NOERROR
Timestamp=2025-08-10 21:32:10; Identity=charlie@corp.local; Device=LINUX-WS01; InternalIP=10.154.93.11; ExternalIP=199.35.5.33; Action=Allowed; Domain=updates.ymuvkyzt.dev; QType=MX; RCode=REFUSED
Timestamp=2025-08-10 21:38:01; Identity=alice@example.com; Device=LINUX-WS01; InternalIP=10.174.231.243; ExternalIP=31.250.18.7; Action=Blocked; Domain=api.nlryxsmgbh.org; QType=A; RCode=REFUSED
Timestamp=2025-08-10 21:39:58; Identity=bob@example.com; Device=WIN11-LAPTOP01; InternalIP=10.33.55.149; ExternalIP=51.73.134.118; Action=Blocked; Domain=vpn.rjuhtzav.org; QType=TXT; RCode=NXDOMAIN
